measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Tonga,Both,All Ages,Nutritional deficiencies,Percent,2015,0.019965374275871833,0.026545601856020905,0.014803041191555648
DALYs (Disability-Adjusted Life Years),United Kingdom,Both,All Ages,Nutritional deficiencies,Percent,2015,0.004692568602898664,0.006098033030704762,0.003475503005222959
DALYs (Disability-Adjusted Life Years),Serbia,Both,All Ages,Nutritional deficiencies,Percent,2015,0.0047585217421736254,0.006734815798720045,0.0032184620921934665
DALYs (Disability-Adjusted Life Years),Indonesia,Both,All Ages,Nutritional deficiencies,Percent,2015,0.021518583162199623,0.025784808805563313,0.01759453452214408
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Both,All Ages,Nutritional deficiencies,Percent,2015,0.03085909094171153,0.0398539803624665,0.023104630566251286
DALYs (Disability-Adjusted Life Years),Liberia,Both,All Ages,Nutritional deficiencies,Percent,2015,0.020893012026265624,0.027566305339136184,0.015732866978353046
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All Ages,Nutritional deficiencies,Percent,2015,0.016017176421536987,0.021605913162402724,0.011966035154208915
DALYs (Disability-Adjusted Life Years),Tajikistan,Both,All Ages,Nutritional deficiencies,Percent,2015,0.015201065478249336,0.02040615148849652,0.010709232328339103
DALYs (Disability-Adjusted Life Years),Tuvalu,Both,All Ages,Nutritional deficiencies,Percent,2015,0.01647109942006393,0.021874346506602194,0.011948637350496368
DALYs (Disability-Adjusted Life Years),United States of America,Both,All Ages,Nutritional deficiencies,Percent,2015,0.0037171645610991583,0.004737482740058806,0.0029433289498855676
DALYs (Disability-Adjusted Life Years),Armenia,Both,All Ages,Nutritional deficiencies,Percent,2015,0.008959557341639538,0.01223283106492444,0.006255995403329556
DALYs (Disability-Adjusted Life Years),Italy,Both,All Ages,Nutritional deficiencies,Percent,2015,0.005288584557854539,0.007011044271405277,0.0039017743734051156
DALYs (Disability-Adjusted Life Years),Uzbekistan,Both,All Ages,Nutritional deficiencies,Percent,2015,0.022717754965612326,0.03095439038697955,0.015759260763136416
DALYs (Disability-Adjusted Life Years),Barbados,Both,All Ages,Nutritional deficiencies,Percent,2015,0.00849024993680014,0.011287099866252216,0.0062795740493711205
DALYs (Disability-Adjusted Life Years),Côte d'Ivoire,Both,All Ages,Nutritional deficiencies,Percent,2015,0.019530029887360675,0.026185156799132588,0.013829414006838618
DALYs (Disability-Adjusted Life Years),Kenya,Both,All Ages,Nutritional deficiencies,Percent,2015,0.028286347272215656,0.032548473182611566,0.024027453365822515
DALYs (Disability-Adjusted Life Years),American Samoa,Both,All Ages,Nutritional deficiencies,Percent,2015,0.015066250532217195,0.01962491405532749,0.011646671687161207
DALYs (Disability-Adjusted Life Years),Iceland,Both,All Ages,Nutritional deficiencies,Percent,2015,0.004593068834183629,0.006007734226643554,0.0034300870075206916
DALYs (Disability-Adjusted Life Years),Kiribati,Both,All Ages,Nutritional deficiencies,Percent,2015,0.02919056239050357,0.03666431411543544,0.022427117078584986
DALYs (Disability-Adjusted Life Years),Austria,Both,All Ages,Nutritional deficiencies,Percent,2015,0.003388003442248561,0.004508414908544688,0.0024122289380573347
DALYs (Disability-Adjusted Life Years),Guatemala,Both,All Ages,Nutritional deficiencies,Percent,2015,0.02210908177785834,0.025758559500827356,0.019380020032358444
DALYs (Disability-Adjusted Life Years),Palestine,Both,All Ages,Nutritional deficiencies,Percent,2015,0.011639036261626257,0.0159021459984563,0.008110722580139371
DALYs (Disability-Adjusted Life Years),Algeria,Both,All Ages,Nutritional deficiencies,Percent,2015,0.011554914307009629,0.015853168835487364,0.008124084752933225
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,All Ages,Nutritional deficiencies,Percent,2015,0.010035086576170098,0.013927331898025511,0.006940520494955457
DALYs (Disability-Adjusted Life Years),Cameroon,Both,All Ages,Nutritional deficiencies,Percent,2015,0.015699323557763257,0.020896666681495472,0.011565297211815675
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Nutritional deficiencies,Percent,2015,0.010677680944398126,0.014286634202334565,0.007902322132515086
DALYs (Disability-Adjusted Life Years),Bangladesh,Both,All Ages,Nutritional deficiencies,Percent,2015,0.02924301409613532,0.036893483509599555,0.022613455760383584
DALYs (Disability-Adjusted Life Years),Lebanon,Both,All Ages,Nutritional deficiencies,Percent,2015,0.00554748794286413,0.007953753032359609,0.003897861042347435
DALYs (Disability-Adjusted Life Years),Saint Vincent and the Grenadines,Both,All Ages,Nutritional deficiencies,Percent,2015,0.017992999720634176,0.022062098319222075,0.014458473970327191
DALYs (Disability-Adjusted Life Years),Luxembourg,Both,All Ages,Nutritional deficiencies,Percent,2015,0.005357331352788424,0.0068019522204264314,0.004074285891575711
DALYs (Disability-Adjusted Life Years),Senegal,Both,All Ages,Nutritional deficiencies,Percent,2015,0.03162700052400359,0.041637736901848486,0.02284833042246613
DALYs (Disability-Adjusted Life Years),Madagascar,Both,All Ages,Nutritional deficiencies,Percent,2015,0.05757420255950207,0.07203164572995287,0.04544901511112021
DALYs (Disability-Adjusted Life Years),Saint Kitts and Nevis,Both,All Ages,Nutritional deficiencies,Percent,2015,0.014893671836353078,0.018373444576061635,0.012013296170610442
DALYs (Disability-Adjusted Life Years),Democratic Republic of the Congo,Both,All Ages,Nutritional deficiencies,Percent,2015,0.0343979687914973,0.04654973783968478,0.02498302260643953
DALYs (Disability-Adjusted Life Years),Palau,Both,All Ages,Nutritional deficiencies,Percent,2015,0.007440620540294908,0.010458748386236819,0.004996537211166015
DALYs (Disability-Adjusted Life Years),Belize,Both,All Ages,Nutritional deficiencies,Percent,2015,0.02158185956396029,0.027486989978239066,0.016555856187554185
DALYs (Disability-Adjusted Life Years),Malaysia,Both,All Ages,Nutritional deficiencies,Percent,2015,0.016898816999982746,0.02227836316925271,0.012252785555241891
DALYs (Disability-Adjusted Life Years),Honduras,Both,All Ages,Nutritional deficiencies,Percent,2015,0.01201697581055068,0.01562972909594363,0.00888825681951947
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Nutritional deficiencies,Percent,2015,0.014903619838734082,0.01972055258562606,0.011414923848095998
DALYs (Disability-Adjusted Life Years),Chad,Both,All Ages,Nutritional deficiencies,Percent,2015,0.033238390978617756,0.044787749615274736,0.02445092517045609
DALYs (Disability-Adjusted Life Years),Brunei Darussalam,Both,All Ages,Nutritional deficiencies,Percent,2015,0.010462786209686782,0.01474737634918547,0.007259942314846646
DALYs (Disability-Adjusted Life Years),Uruguay,Both,All Ages,Nutritional deficiencies,Percent,2015,0.007140928952821641,0.009190533017601886,0.005598091542097967
DALYs (Disability-Adjusted Life Years),Dominica,Both,All Ages,Nutritional deficiencies,Percent,2015,0.011110980144067459,0.01437711403870446,0.008550195464996056
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,All Ages,Nutritional deficiencies,Percent,2015,0.0041618019456562145,0.005866666437116844,0.0028417959031901935
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All Ages,Nutritional deficiencies,Percent,2015,0.020249039462363908,0.02655266567961354,0.015089771920339246
DALYs (Disability-Adjusted Life Years),Malta,Both,All Ages,Nutritional deficiencies,Percent,2015,0.004138541191146894,0.0055424940413665805,0.0029880266439897447
DALYs (Disability-Adjusted Life Years),Tokelau,Both,All Ages,Nutritional deficiencies,Percent,2015,0.01730258907613718,0.023216999848605823,0.012616468134422415
DALYs (Disability-Adjusted Life Years),Egypt,Both,All Ages,Nutritional deficiencies,Percent,2015,0.012558830343416287,0.017336202666006773,0.009003640037367137
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All Ages,Nutritional deficiencies,Percent,2015,0.03491321626629901,0.04897219491273279,0.02354209653038511
DALYs (Disability-Adjusted Life Years),Trinidad and Tobago,Both,All Ages,Nutritional deficiencies,Percent,2015,0.01196362739669216,0.01666964023457287,0.00842991417942301
DALYs (Disability-Adjusted Life Years),Argentina,Both,All Ages,Nutritional deficiencies,Percent,2015,0.008319921549276514,0.010969715257587626,0.00641589351458187
DALYs (Disability-Adjusted Life Years),Chile,Both,All Ages,Nutritional deficiencies,Percent,2015,0.005152491679055743,0.006194607879617167,0.004281674045384395
DALYs (Disability-Adjusted Life Years),Azerbaijan,Both,All Ages,Nutritional deficiencies,Percent,2015,0.012013122996636361,0.016591220689724476,0.008464821697277766
DALYs (Disability-Adjusted Life Years),Georgia,Both,All Ages,Nutritional deficiencies,Percent,2015,0.00964879357918499,0.012898691845058862,0.006788140981663489
DALYs (Disability-Adjusted Life Years),Cuba,Both,All Ages,Nutritional deficiencies,Percent,2015,0.008804315885930905,0.011968936692824648,0.006204317648282937
DALYs (Disability-Adjusted Life Years),Gambia,Both,All Ages,Nutritional deficiencies,Percent,2015,0.03659951900501558,0.04750918675181102,0.027645131119030945
DALYs (Disability-Adjusted Life Years),Bahrain,Both,All Ages,Nutritional deficiencies,Percent,2015,0.009462965653444027,0.013560100087314198,0.006479028789029724
DALYs (Disability-Adjusted Life Years),Lao People's Democratic Republic,Both,All Ages,Nutritional deficiencies,Percent,2015,0.017287371808844862,0.022915793158523042,0.013065570885326899
DALYs (Disability-Adjusted Life Years),Bosnia and Herzegovina,Both,All Ages,Nutritional deficiencies,Percent,2015,0.006567659244578174,0.00912709614883362,0.0046501645612464435
DALYs (Disability-Adjusted Life Years),Croatia,Both,All Ages,Nutritional deficiencies,Percent,2015,0.0031728387196511385,0.004543455984375904,0.0021241534749391238
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,All Ages,Nutritional deficiencies,Percent,2015,0.004858229834009457,0.006641882662980729,0.0034879024755926804
DALYs (Disability-Adjusted Life Years),Suriname,Both,All Ages,Nutritional deficiencies,Percent,2015,0.015167580627960916,0.01983951593772782,0.011458324891974415
DALYs (Disability-Adjusted Life Years),Albania,Both,All Ages,Nutritional deficiencies,Percent,2015,0.009209960365669633,0.012495553804450039,0.006556907695302632
DALYs (Disability-Adjusted Life Years),Dominican Republic,Both,All Ages,Nutritional deficiencies,Percent,2015,0.014579227221337207,0.017950239187013755,0.011621223494804463
DALYs (Disability-Adjusted Life Years),Mexico,Both,All Ages,Nutritional deficiencies,Percent,2015,0.012800328772104179,0.014619316546369977,0.011270691757410772
DALYs (Disability-Adjusted Life Years),Slovenia,Both,All Ages,Nutritional deficiencies,Percent,2015,0.00381584468208654,0.005318802620668775,0.002675446786831059
DALYs (Disability-Adjusted Life Years),Greenland,Both,All Ages,Nutritional deficiencies,Percent,2015,0.005088283268695729,0.007128847201384779,0.0036204161352139377
DALYs (Disability-Adjusted Life Years),Japan,Both,All Ages,Nutritional deficiencies,Percent,2015,0.006190565286745574,0.008118148876587405,0.004507426641218768
DALYs (Disability-Adjusted Life Years),Maldives,Both,All Ages,Nutritional deficiencies,Percent,2015,0.02429531492692359,0.03108665195991664,0.018310024922528974
DALYs (Disability-Adjusted Life Years),Netherlands,Both,All Ages,Nutritional deficiencies,Percent,2015,0.004576794659721497,0.005810584585491514,0.0034130578413887826
DALYs (Disability-Adjusted Life Years),Mauritius,Both,All Ages,Nutritional deficiencies,Percent,2015,0.009740358242205878,0.012897760742670074,0.0072567026135980294
DALYs (Disability-Adjusted Life Years),Bermuda,Both,All Ages,Nutritional deficiencies,Percent,2015,0.0062253272449106015,0.008522395499083787,0.004430013130985298
DALYs (Disability-Adjusted Life Years),Guam,Both,All Ages,Nutritional deficiencies,Percent,2015,0.013926248153981137,0.018643874397354966,0.009909011103504272
DALYs (Disability-Adjusted Life Years),Niger,Both,All Ages,Nutritional deficiencies,Percent,2015,0.030861865816789444,0.042232454472822895,0.0220294851046446
DALYs (Disability-Adjusted Life Years),Qatar,Both,All Ages,Nutritional deficiencies,Percent,2015,0.006965377794854793,0.009684466760055205,0.004962160140372602
DALYs (Disability-Adjusted Life Years),Kazakhstan,Both,All Ages,Nutritional deficiencies,Percent,2015,0.013938731046548832,0.018925098008475718,0.010002479949686517
DALYs (Disability-Adjusted Life Years),Norway,Both,All Ages,Nutritional deficiencies,Percent,2015,0.00562589920939144,0.007063041909341186,0.0043392770672384335
DALYs (Disability-Adjusted Life Years),San Marino,Both,All Ages,Nutritional deficiencies,Percent,2015,0.0040470900408429555,0.005510246903094115,0.0028451043853804
DALYs (Disability-Adjusted Life Years),Bhutan,Both,All Ages,Nutritional deficiencies,Percent,2015,0.03980512064495858,0.053857916820947496,0.028239009838289808
DALYs (Disability-Adjusted Life Years),Malawi,Both,All Ages,Nutritional deficiencies,Percent,2015,0.03716555465719245,0.04664288371112731,0.029301746532231672
DALYs (Disability-Adjusted Life Years),Oman,Both,All Ages,Nutritional deficiencies,Percent,2015,0.014572490429251376,0.018922552541633463,0.010648762556664467
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All Ages,Nutritional deficiencies,Percent,2015,0.007415664516959964,0.01025836308353812,0.00533347437845361
DALYs (Disability-Adjusted Life Years),Slovakia,Both,All Ages,Nutritional deficiencies,Percent,2015,0.004704519879100276,0.006686517689509462,0.003274003196407865
DALYs (Disability-Adjusted Life Years),Mozambique,Both,All Ages,Nutritional deficiencies,Percent,2015,0.02667257881469079,0.033530419616133136,0.02042607922020931
DALYs (Disability-Adjusted Life Years),Belarus,Both,All Ages,Nutritional deficiencies,Percent,2015,0.004526584776437454,0.006128670428479386,0.0032233070350025763
DALYs (Disability-Adjusted Life Years),Finland,Both,All Ages,Nutritional deficiencies,Percent,2015,0.0032279362146920513,0.0042757528791854465,0.0023211459715860444
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Nutritional deficiencies,Percent,2015,0.007785232939850726,0.010021528785337804,0.00599415555686339
DALYs (Disability-Adjusted Life Years),South Africa,Both,All Ages,Nutritional deficiencies,Percent,2015,0.011342441738063392,0.013562568323666188,0.009277700529337036
DALYs (Disability-Adjusted Life Years),Iraq,Both,All Ages,Nutritional deficiencies,Percent,2015,0.00993391237046132,0.013875271447714704,0.007032737460685028
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,All Ages,Nutritional deficiencies,Percent,2015,0.027015106372948138,0.03413773229973401,0.021171938543334167
DALYs (Disability-Adjusted Life Years),Comoros,Both,All Ages,Nutritional deficiencies,Percent,2015,0.033941178823740085,0.0425845181948255,0.026648213526137315
DALYs (Disability-Adjusted Life Years),Belgium,Both,All Ages,Nutritional deficiencies,Percent,2015,0.005391364023370699,0.006669106863723103,0.004193393401993098
DALYs (Disability-Adjusted Life Years),India,Both,All Ages,Nutritional deficiencies,Percent,2015,0.035957492250844,0.045390367032770336,0.028219723783440887
DALYs (Disability-Adjusted Life Years),Marshall Islands,Both,All Ages,Nutritional deficiencies,Percent,2015,0.018356471051274813,0.02436320373727162,0.01350920861992334
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Nutritional deficiencies,Percent,2015,0.03486878825920115,0.04346937220733375,0.027755143639508532
DALYs (Disability-Adjusted Life Years),Equatorial Guinea,Both,All Ages,Nutritional deficiencies,Percent,2015,0.017091332395836746,0.02444014113382149,0.011477697640590602
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All Ages,Nutritional deficiencies,Percent,2015,0.0062121099384399425,0.008267200053191419,0.004551442332517236
DALYs (Disability-Adjusted Life Years),Ghana,Both,All Ages,Nutritional deficiencies,Percent,2015,0.027348543846773123,0.03498419031912018,0.02045309596128923
DALYs (Disability-Adjusted Life Years),Namibia,Both,All Ages,Nutritional deficiencies,Percent,2015,0.02451207370110666,0.03163708670547173,0.019043908301879093
DALYs (Disability-Adjusted Life Years),Seychelles,Both,All Ages,Nutritional deficiencies,Percent,2015,0.010089421438912094,0.013548137605649024,0.007351973894585736
DALYs (Disability-Adjusted Life Years),Rwanda,Both,All Ages,Nutritional deficiencies,Percent,2015,0.03315577939567513,0.04259499049326936,0.025286512683636023
DALYs (Disability-Adjusted Life Years),Eswatini,Both,All Ages,Nutritional deficiencies,Percent,2015,0.016443808195806348,0.022874546387949765,0.011635007905903827
DALYs (Disability-Adjusted Life Years),Gabon,Both,All Ages,Nutritional deficiencies,Percent,2015,0.0236198688885284,0.03163086563252997,0.016591861777008624
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Both,All Ages,Nutritional deficiencies,Percent,2015,0.008068295350435538,0.011223380029759061,0.005685841772127643
DALYs (Disability-Adjusted Life Years),Micronesia (Federated States of),Both,All Ages,Nutritional deficiencies,Percent,2015,0.01517691062987275,0.020746862375450252,0.010746226599739124
DALYs (Disability-Adjusted Life Years),Denmark,Both,All Ages,Nutritional deficiencies,Percent,2015,0.004043532286821452,0.005242286584933477,0.003099794535338327
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All Ages,Nutritional deficiencies,Percent,2015,0.01926437215818955,0.02633865614030841,0.013673499079369707
DALYs (Disability-Adjusted Life Years),Canada,Both,All Ages,Nutritional deficiencies,Percent,2015,0.003166519354841579,0.004125127733913818,0.002382669051637165
DALYs (Disability-Adjusted Life Years),Togo,Both,All Ages,Nutritional deficiencies,Percent,2015,0.019534697902221506,0.02606076359756906,0.014248320057635419
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All Ages,Nutritional deficiencies,Percent,2015,0.00931845535839061,0.01083045175370407,0.008120409520417744
DALYs (Disability-Adjusted Life Years),Nepal,Both,All Ages,Nutritional deficiencies,Percent,2015,0.026839926902435616,0.03422983984801757,0.02086671617301758
DALYs (Disability-Adjusted Life Years),Burundi,Both,All Ages,Nutritional deficiencies,Percent,2015,0.0414386677843751,0.06140706676985459,0.027288402075524996
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Nutritional deficiencies,Percent,2015,0.01699190276591951,0.02064685788770305,0.013993175303313081
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All Ages,Nutritional deficiencies,Percent,2015,0.007673282453395551,0.009568476244829375,0.006262201841376213
DALYs (Disability-Adjusted Life Years),Cyprus,Both,All Ages,Nutritional deficiencies,Percent,2015,0.005109679285201467,0.006646120198726544,0.0038551686245218712
DALYs (Disability-Adjusted Life Years),Singapore,Both,All Ages,Nutritional deficiencies,Percent,2015,0.006788845758183696,0.009642114042396774,0.004647264909487865
DALYs (Disability-Adjusted Life Years),Jordan,Both,All Ages,Nutritional deficiencies,Percent,2015,0.013750943149591887,0.018776809752149216,0.009758756690791645
DALYs (Disability-Adjusted Life Years),Nicaragua,Both,All Ages,Nutritional deficiencies,Percent,2015,0.012172342301662774,0.014562893909027215,0.010126583235730131
DALYs (Disability-Adjusted Life Years),Kyrgyzstan,Both,All Ages,Nutritional deficiencies,Percent,2015,0.01710715402189992,0.023734708164140198,0.01195127053251466
DALYs (Disability-Adjusted Life Years),Estonia,Both,All Ages,Nutritional deficiencies,Percent,2015,0.00410242536675293,0.0058088890378531636,0.002859798246035771
DALYs (Disability-Adjusted Life Years),Turkmenistan,Both,All Ages,Nutritional deficiencies,Percent,2018,0.011719699517699807,0.016490572267541852,0.00815134109385871
DALYs (Disability-Adjusted Life Years),Guinea,Both,All Ages,Nutritional deficiencies,Percent,2015,0.03211871546569114,0.044638047685503036,0.022231216404188625
DALYs (Disability-Adjusted Life Years),New Zealand,Both,All Ages,Nutritional deficiencies,Percent,2018,0.0034827764676001734,0.004796516361225443,0.002410605526805363
DALYs (Disability-Adjusted Life Years),Taiwan (Province of China),Both,All Ages,Nutritional deficiencies,Percent,2018,0.005265392918119304,0.007269404036899427,0.0037409867131003296
DALYs (Disability-Adjusted Life Years),Paraguay,Both,All Ages,Nutritional deficiencies,Percent,2018,0.017748080373086023,0.02194893917870176,0.014129239982438596
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All Ages,Nutritional deficiencies,Percent,2015,0.017683019981614957,0.02405586341670631,0.012526828511870904
DALYs (Disability-Adjusted Life Years),Burkina Faso,Both,All Ages,Nutritional deficiencies,Percent,2018,0.0419483663153995,0.057822483922175136,0.029718450980272735
DALYs (Disability-Adjusted Life Years),Nauru,Both,All Ages,Nutritional deficiencies,Percent,2018,0.017071615763119916,0.022888870376071985,0.01219874953371056
DALYs (Disability-Adjusted Life Years),Iceland,Both,All Ages,Nutritional deficiencies,Percent,2018,0.004646270610365492,0.00601129627811997,0.003463683484053301
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All Ages,Nutritional deficiencies,Percent,2018,0.03577880959199893,0.04381462743568195,0.028674903813460148
DALYs (Disability-Adjusted Life Years),Timor-Leste,Both,All Ages,Nutritional deficiencies,Percent,2018,0.023424558703251965,0.029950735244907253,0.017400541981117342
DALYs (Disability-Adjusted Life Years),Vanuatu,Both,All Ages,Nutritional deficiencies,Percent,2018,0.021754603115621694,0.028396700949759327,0.015676291978396675
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All Ages,Nutritional deficiencies,Percent,2015,0.006368206592075282,0.008975906311392761,0.004237092306166283
DALYs (Disability-Adjusted Life Years),Poland,Both,All Ages,Nutritional deficiencies,Percent,2018,0.00541526703604218,0.007408893911531619,0.003796877666687875
DALYs (Disability-Adjusted Life Years),Sweden,Both,All Ages,Nutritional deficiencies,Percent,2018,0.004765798720653645,0.006030957304812135,0.0036404581350336254
DALYs (Disability-Adjusted Life Years),Costa Rica,Both,All Ages,Nutritional deficiencies,Percent,2018,0.006776583386225022,0.009245312139747427,0.004852115689618392
DALYs (Disability-Adjusted Life Years),Switzerland,Both,All Ages,Nutritional deficiencies,Percent,2018,0.004516165132971928,0.005722306990325692,0.0034586839590744997
DALYs (Disability-Adjusted Life Years),Antigua and Barbuda,Both,All Ages,Nutritional deficiencies,Percent,2018,0.013901693995516499,0.017857575214934106,0.01053906959227867
DALYs (Disability-Adjusted Life Years),Libya,Both,All Ages,Nutritional deficiencies,Percent,2018,0.009786518665245308,0.013879641921406012,0.0069162520530529435
DALYs (Disability-Adjusted Life Years),Czechia,Both,All Ages,Nutritional deficiencies,Percent,2015,0.004532303054594904,0.0060751613536519575,0.0033194248481562562
DALYs (Disability-Adjusted Life Years),Mauritania,Both,All Ages,Nutritional deficiencies,Percent,2018,0.03556096014078442,0.054285497627545566,0.02425210634135753
DALYs (Disability-Adjusted Life Years),Zambia,Both,All Ages,Nutritional deficiencies,Percent,2018,0.04145072124582704,0.05172819447736384,0.033042358446049955
DALYs (Disability-Adjusted Life Years),Pakistan,Both,All Ages,Nutritional deficiencies,Percent,2015,0.033711941639859085,0.04323340164768433,0.02659060823302592
DALYs (Disability-Adjusted Life Years),Russian Federation,Both,All Ages,Nutritional deficiencies,Percent,2018,0.004583040837094694,0.006320434293358458,0.0032477481286984056
DALYs (Disability-Adjusted Life Years),Niue,Both,All Ages,Nutritional deficiencies,Percent,2018,0.010725966987160983,0.014437687380734974,0.007919415573650182
DALYs (Disability-Adjusted Life Years),Uzbekistan,Both,All Ages,Nutritional deficiencies,Percent,2018,0.022343947793725217,0.030763984314088916,0.015305230208203815
DALYs (Disability-Adjusted Life Years),Angola,Both,All Ages,Nutritional deficiencies,Percent,2018,0.030070858154402975,0.0381429014624729,0.022957603898639267
DALYs (Disability-Adjusted Life Years),Kenya,Both,All Ages,Nutritional deficiencies,Percent,2018,0.02800407022379773,0.03249567511003591,0.023461770404300288
DALYs (Disability-Adjusted Life Years),Sudan,Both,All Ages,Nutritional deficiencies,Percent,2018,0.022246365168695402,0.029755422323516367,0.016068079468420544
DALYs (Disability-Adjusted Life Years),Viet Nam,Both,All Ages,Nutritional deficiencies,Percent,2018,0.009065550924535558,0.012144515163899224,0.006482804697852388
DALYs (Disability-Adjusted Life Years),Cameroon,Both,All Ages,Nutritional deficiencies,Percent,2018,0.016238046399966427,0.021631959568149176,0.011723934065182998
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Nutritional deficiencies,Percent,2018,0.0038917935599607364,0.0052029078721505225,0.00277144932240407
DALYs (Disability-Adjusted Life Years),Bahamas,Both,All Ages,Nutritional deficiencies,Percent,2018,0.013218899043989677,0.017906583527669884,0.009561876615987706
DALYs (Disability-Adjusted Life Years),El Salvador,Both,All Ages,Nutritional deficiencies,Percent,2018,0.01047002866566555,0.013217716437244956,0.008591039645881845
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All Ages,Nutritional deficiencies,Percent,2018,0.015251095158953322,0.020094387693591054,0.011441181636045464
DALYs (Disability-Adjusted Life Years),Morocco,Both,All Ages,Nutritional deficiencies,Percent,2018,0.012482617871339351,0.017439019856026285,0.008778080330950842
DALYs (Disability-Adjusted Life Years),Jamaica,Both,All Ages,Nutritional deficiencies,Percent,2018,0.01439703632883148,0.01931517633884623,0.010584849427377946
DALYs (Disability-Adjusted Life Years),Niger,Both,All Ages,Nutritional deficiencies,Percent,2018,0.030172243828559656,0.04015767146042046,0.02185728795883225
DALYs (Disability-Adjusted Life Years),American Samoa,Both,All Ages,Nutritional deficiencies,Percent,2018,0.014680485501002346,0.01920187978967783,0.011265932354568159
DALYs (Disability-Adjusted Life Years),Central African Republic,Both,All Ages,Nutritional deficiencies,Percent,2018,0.030011277304800382,0.04056592403042786,0.021799712885058727
DALYs (Disability-Adjusted Life Years),United Kingdom,Both,All Ages,Nutritional deficiencies,Percent,2018,0.0048168402646368395,0.006292598221327421,0.0035531499085932803
DALYs (Disability-Adjusted Life Years),South Sudan,Both,All Ages,Nutritional deficiencies,Percent,2018,0.046606924444986327,0.06627300393336281,0.03319954608139395
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Nutritional deficiencies,Percent,2018,0.009818095685698483,0.013275554640827776,0.007078602243885527
DALYs (Disability-Adjusted Life Years),Cabo Verde,Both,All Ages,Nutritional deficiencies,Percent,2018,0.021612788026888718,0.02895839668352054,0.015696897442690393
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Nutritional deficiencies,Percent,2018,0.013943410281918192,0.018516987631913853,0.010597962550441318
DALYs (Disability-Adjusted Life Years),Cambodia,Both,All Ages,Nutritional deficiencies,Percent,2018,0.020563630417125736,0.027100184879989993,0.015335623230345602
DALYs (Disability-Adjusted Life Years),Barbados,Both,All Ages,Nutritional deficiencies,Percent,2018,0.008016894202695421,0.010685928067655151,0.0059654941650795915
DALYs (Disability-Adjusted Life Years),Serbia,Both,All Ages,Nutritional deficiencies,Percent,2018,0.004778812763067204,0.006881949418017043,0.0031357345903169653
DALYs (Disability-Adjusted Life Years),Ukraine,Both,All Ages,Nutritional deficiencies,Percent,2018,0.0030780281618956584,0.004303841860611615,0.0021789346451280855
DALYs (Disability-Adjusted Life Years),Albania,Both,All Ages,Nutritional deficiencies,Percent,2018,0.008804292009066192,0.012069188769516704,0.006235773910967731
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All Ages,Nutritional deficiencies,Percent,2018,0.021367870133607535,0.028485750328171595,0.015525027904920248
DALYs (Disability-Adjusted Life Years),Palestine,Both,All Ages,Nutritional deficiencies,Percent,2018,0.011171422137304985,0.015212807744670964,0.0077618381273619
DALYs (Disability-Adjusted Life Years),Bermuda,Both,All Ages,Nutritional deficiencies,Percent,2018,0.005868552010137864,0.0080157898932747,0.004202962384106651
DALYs (Disability-Adjusted Life Years),Bangladesh,Both,All Ages,Nutritional deficiencies,Percent,2018,0.026502583405538255,0.034337821413049224,0.020079506057952064
DALYs (Disability-Adjusted Life Years),Guatemala,Both,All Ages,Nutritional deficiencies,Percent,2018,0.020827935496704808,0.02447246821315761,0.01809169319477589
DALYs (Disability-Adjusted Life Years),Algeria,Both,All Ages,Nutritional deficiencies,Percent,2018,0.011121370301985616,0.01554542516127905,0.007754871997869984
DALYs (Disability-Adjusted Life Years),Honduras,Both,All Ages,Nutritional deficiencies,Percent,2018,0.013042759751034328,0.017062288178223445,0.009532304856738298
