"iso3","year","median","varnum"
"CHE",2005,45.43707,"16"
"CHE",2010,41.84618,"16"
"CHE",2015,40.61993,"16"
"CHE",2018,40.11885,"16"
"CHL",1990,5.49065,"16"
"CHL",1995,5.28932,"16"
"CHL",2000,5.50363,"16"
"CHL",2005,5.64671,"16"
"CHL",2010,5.48842,"16"
"CHL",2015,5.28503,"16"
"CHL",2018,5.38285,"16"
"CHN",1990,0.84234,"16"
"CHN",1995,0.74526,"16"
"CHN",2000,0.70453,"16"
"CHN",2005,0.6516,"16"
"CHN",2010,0.59026,"16"
"CHN",2015,0.50298,"16"
"CHN",2018,0.48877,"16"
"CMR",1990,7.80006,"16"
"CMR",1995,8.29377,"16"
"CMR",2000,9.98492,"16"
"CMR",2005,10.15456,"16"
"CMR",2010,10.48277,"16"
"CMR",2015,8.7913,"16"
"CMR",2018,8.74572,"16"
"COD",1990,12.91051,"16"
"COD",1995,12.94451,"16"
"COD",2000,12.89484,"16"
"COD",2005,13.73665,"16"
"COD",2010,14.21678,"16"
"COD",2015,13.39236,"16"
"COD",2018,13.95722,"16"
"COG",1990,21.22619,"16"
"COG",1995,21.29626,"16"
"COG",2000,20.84171,"16"
"COG",2005,21.62707,"16"
"COG",2010,21.63031,"16"
"COG",2015,21.60517,"16"
"COG",2018,22.50398,"16"
"COL",1990,61.82057,"16"
"COL",1995,59.28376,"16"
"COL",2000,61.11225,"16"
"COL",2005,63.29048,"16"
"COL",2010,67.53577,"16"
"COL",2015,54.36435,"16"
"COL",2018,55.03346,"16"
"COM",1990,21.91174,"16"
"COM",1995,23.02631,"16"
"COM",2000,24.37123,"16"
"COM",2005,25.54402,"16"
"COM",2010,27.22599,"16"
"COM",2015,22.75401,"16"
"COM",2018,23.28573,"16"
"CPV",1990,16.60877,"16"
"CPV",1995,16.01968,"16"
"CPV",2000,18.22717,"16"
"CPV",2005,19.75457,"16"
"CPV",2010,18.58015,"16"
"CPV",2015,16.36488,"16"
"CPV",2018,15.78004,"16"
"CRI",1990,24.75723,"16"
"CRI",1995,28.21887,"16"
"CRI",2000,26.43128,"16"
"CRI",2005,27.96552,"16"
"CRI",2010,31.26595,"16"
"CRI",2015,27.43561,"16"
"CRI",2018,27.0704,"16"
"CUB",1990,32.65767,"16"
"CUB",1995,32.30885,"16"
"CUB",2000,29.26231,"16"
"CUB",2005,30.22034,"16"
"CUB",2010,30.55461,"16"
"CUB",2015,28.22584,"16"
"CUB",2018,28.07938,"16"
"CYP",1990,37.31242,"16"
"CYP",1995,39.95647,"16"
"CYP",2000,39.58914,"16"
"CYP",2005,40.58295,"16"
"CYP",2010,41.38407,"16"
"CYP",2015,41.52632,"16"
"CYP",2018,43.5496,"16"
"CZE",1990,25.84221,"16"
"CZE",1995,25.88259,"16"
"CZE",2000,27.2519,"16"
"CZE",2005,26.96408,"16"
"CZE",2010,26.10829,"16"
"CZE",2015,22.7529,"16"
"CZE",2018,22.03214,"16"
"DEU",1990,34.85668,"16"
"DEU",1995,38.41183,"16"
"DEU",2000,35.18048,"16"
"DEU",2005,37.89915,"16"
"DEU",2010,38.82077,"16"
"DEU",2015,35.37329,"16"
"DEU",2018,35.07414,"16"
"DJI",1990,30.03699,"16"
"DJI",1995,31.10352,"16"
"DJI",2000,31.96154,"16"
"DJI",2005,28.93864,"16"
"DJI",2010,30.50802,"16"
"DJI",2015,20.41666,"16"
"DJI",2018,22.26367,"16"
"DMA",1990,21.54518,"16"
"DMA",1995,23.22866,"16"
"DMA",2000,21.3711,"16"
"DMA",2005,23.05136,"16"
"DMA",2010,22.89684,"16"
"DMA",2015,20.88073,"16"
"DMA",2018,20.64681,"16"
"DNK",1990,49.70414,"16"
"DNK",1995,51.02049,"16"
"DNK",2000,46.3116,"16"
"DNK",2005,43.05305,"16"
"DNK",2010,46.44469,"16"
"DNK",2015,43.82775,"16"
"DNK",2018,42.56533,"16"
"DOM",1990,61.0572,"16"
"DOM",1995,63.41138,"16"
"DOM",2000,65.83377,"16"
"DOM",2005,66.98428,"16"
"DOM",2010,63.7603,"16"
"DOM",2015,55.98791,"16"
"DOM",2018,54.0264,"16"
"DZA",1990,29.12516,"16"
"DZA",1995,30.17774,"16"
"DZA",2000,30.17012,"16"
"DZA",2005,26.87521,"16"
"DZA",2010,25.43696,"16"
"DZA",2015,22.08656,"16"
"DZA",2018,22.68324,"16"
"ECU",1990,47.62537,"16"
"ECU",1995,48.45999,"16"
"ECU",2000,46.71372,"16"
"ECU",2005,51.44574,"16"
"ECU",2010,50.98008,"16"
"ECU",2015,56.58106,"16"
"ECU",2018,59.1605,"16"
"EGY",1990,20.45946,"16"
"EGY",1995,20.17007,"16"
"EGY",2000,20.40343,"16"
"EGY",2005,20.44533,"16"
"EGY",2010,20.59021,"16"
"EGY",2015,18.29334,"16"
"EGY",2018,18.52357,"16"
"ERI",1990,10.53097,"16"
"ERI",1995,11.10926,"16"
"ERI",2000,12.28367,"16"
"ERI",2005,13.79068,"16"
"ERI",2010,14.83227,"16"
"ERI",2015,12.51561,"16"
"ERI",2018,12.87877,"16"
"ESP",1990,19.61948,"16"
"ESP",1995,20.69009,"16"
"ESP",2000,19.54591,"16"
"ESP",2005,19.68025,"16"
"ESP",2010,20.7906,"16"
"ESP",2015,22.00125,"16"
"ESP",2018,19.90543,"16"
"EST",1990,191.51154,"16"
"EST",1995,165.23675,"16"
"EST",2000,153.73195,"16"
"EST",2005,158.96754,"16"
"EST",2010,154.38862,"16"
"EST",2015,131.4302,"16"
"EST",2018,126.08596,"16"
"ETH",1990,4.07779,"16"
"ETH",1995,4.30895,"16"
"ETH",2000,3.9979,"16"
"ETH",2005,3.89391,"16"
"ETH",2010,4.31848,"16"
"ETH",2015,3.77683,"16"
"ETH",2018,3.87581,"16"
"FIN",1990,45.77366,"16"
"FIN",1995,50.84704,"16"
"FIN",2000,45.41649,"16"
"FIN",2005,43.65126,"16"
"FIN",2010,44.11772,"16"
"FIN",2015,42.10875,"16"
"FIN",2018,41.92084,"16"
"FJI",1990,16.15938,"16"
"FJI",1995,16.14769,"16"
"FJI",2000,15.35028,"16"
"FJI",2005,13.80438,"16"
"FJI",2010,13.72322,"16"
"FJI",2015,12.08122,"16"
"FJI",2018,12.08798,"16"
"FRA",1990,19.47012,"16"
"FRA",1995,18.70504,"16"
"FRA",2000,18.5148,"16"
"FRA",2005,17.83777,"16"
"FRA",2010,17.84686,"16"
"FRA",2015,17.4554,"16"
"FRA",2018,17.18297,"16"
"FSM",1990,10.63143,"16"
"FSM",1995,10.95145,"16"
"FSM",2000,10.27503,"16"
"FSM",2005,10.5762,"16"
"FSM",2010,10.8301,"16"
"FSM",2015,9.22895,"16"
"FSM",2018,9.06788,"16"
"GAB",1990,19.02879,"16"
"GAB",1995,21.87348,"16"
"GAB",2000,24.10212,"16"
"GAB",2005,27.0544,"16"
"GAB",2010,27.81233,"16"
"GAB",2015,22.9037,"16"
"GAB",2018,22.85575,"16"
"GBR",1990,41.26735,"16"
"GBR",1995,40.7937,"16"
"GBR",2000,40.14346,"16"
"GBR",2005,37.03437,"16"
"GBR",2010,37.9384,"16"
"GBR",2015,35.66903,"16"
"GBR",2018,36.5183,"16"
"GEO",1990,33.01391,"16"
"GEO",1995,36.61351,"16"
"GEO",2000,38.29563,"16"
"GEO",2005,36.84065,"16"
"GEO",2010,41.99818,"16"
"GEO",2015,36.69888,"16"
"GEO",2018,36.30046,"16"
"GHA",1990,14.49214,"16"
"GHA",1995,13.23834,"16"
"GHA",2000,14.00345,"16"
"GHA",2005,13.99875,"16"
"GHA",2010,14.06516,"16"
"GHA",2015,12.21803,"16"
"GHA",2018,11.93289,"16"
"GIN",1990,5.38369,"16"
"GIN",1995,5.63122,"16"
"GIN",2000,6.09777,"16"
"GIN",2005,6.27572,"16"
"GIN",2010,6.93589,"16"
"GIN",2015,6.22219,"16"
"GIN",2018,6.33708,"16"
"GMB",1990,16.26624,"16"
"GMB",1995,16.11489,"16"
"GMB",2000,15.96155,"16"
"GMB",2005,18.37598,"16"
"GMB",2010,16.35174,"16"
"GMB",2015,14.98435,"16"
"GMB",2018,14.24251,"16"
"GNB",1990,13.3686,"16"
"GNB",1995,14.20151,"16"
"GNB",2000,15.06935,"16"
"GNB",2005,16.05781,"16"
"GNB",2010,17.30135,"16"
"GNB",2015,14.96917,"16"
"GNB",2018,15.19612,"16"
"GNQ",1990,14.35437,"16"
"GNQ",1995,15.73558,"16"
"GNQ",2000,17.11633,"16"
"GNQ",2005,18.90469,"16"
"GNQ",2010,19.81097,"16"
"GNQ",2015,18.24189,"16"
"GNQ",2018,18.58595,"16"
"GRC",1990,15.70193,"16"
"GRC",1995,16.00564,"16"
"GRC",2000,15.28812,"16"
"GRC",2005,15.027,"16"
"GRC",2010,16.04945,"16"
"GRC",2015,15.76173,"16"
"GRC",2018,15.55768,"16"
"GRD",1990,21.77364,"16"
"GRD",1995,22.70455,"16"
"GRD",2000,24.18303,"16"
"GRD",2005,25.10757,"16"
"GRD",2010,25.53558,"16"
"GRD",2015,23.27468,"16"
"GRD",2018,23.44976,"16"
"GTM",1990,17.18885,"16"
"GTM",1995,16.4286,"16"
"GTM",2000,16.94685,"16"
"GTM",2005,17.09532,"16"
"GTM",2010,17.80267,"16"
"GTM",2015,17.56183,"16"
"GTM",2018,17.85665,"16"
"GUY",1990,28.3404,"16"
"GUY",1995,26.53548,"16"
"GUY",2000,26.09887,"16"
"GUY",2005,29.25597,"16"
"GUY",2010,31.23343,"16"
"GUY",2015,25.1997,"16"
"GUY",2018,21.86532,"16"
"HND",1990,26.87512,"16"
"HND",1995,26.51935,"16"
"HND",2000,32.23203,"16"
"HND",2005,30.9011,"16"
"HND",2010,31.08996,"16"
"HND",2015,26.97288,"16"
"HND",2018,26.04448,"16"
"HRV",1990,30.48002,"16"
"HRV",1995,27.75599,"16"
"HRV",2000,29.00955,"16"
"HRV",2005,30.57445,"16"
"HRV",2010,28.32002,"16"
"HRV",2015,23.88662,"16"
"HRV",2018,23.70173,"16"
"HTI",1990,16.17528,"16"
"HTI",1995,18.39969,"16"
"HTI",2000,18.64221,"16"
"HTI",2005,20.19242,"16"
"HTI",2010,21.68382,"16"
"HTI",2015,20.95746,"16"
"HTI",2018,21.15055,"16"
"HUN",1990,13.98611,"16"
"HUN",1995,15.42135,"16"
"HUN",2000,14.96187,"16"
"HUN",2005,14.55158,"16"
"HUN",2010,15.36685,"16"
"HUN",2015,13.93132,"16"
"HUN",2018,13.69154,"16"
"IDN",1990,10.07032,"16"
"IDN",1995,9.16793,"16"
"IDN",2000,9.80953,"16"
"IDN",2005,9.24082,"16"
"IDN",2010,9.74777,"16"
"IDN",2015,7.89337,"16"
"IDN",2018,7.85643,"16"
"IND",1990,3.18034,"16"
"IND",1995,3.44446,"16"
"IND",2000,3.9022,"16"
"IND",2005,3.98114,"16"
"IND",2010,3.84581,"16"
"IND",2015,2.45538,"16"
"IND",2018,2.36603,"16"
"IRL",1990,38.59163,"16"
"IRL",1995,41.31117,"16"
"IRL",2000,39.35415,"16"
"IRL",2005,34.18939,"16"
"IRL",2010,32.77895,"16"
"IRL",2015,29.71215,"16"
"IRL",2018,28.98514,"16"
"IRN",1990,4.77249,"16"
"IRN",1995,4.84851,"16"
"IRN",2000,4.9895,"16"
"IRN",2005,4.97674,"16"
"IRN",2010,5.2984,"16"
"IRN",2015,4.8035,"16"
"IRN",2018,4.82939,"16"
"IRQ",1990,26.19792,"16"
"IRQ",1995,27.0326,"16"
"IRQ",2000,29.45287,"16"
"IRQ",2005,33.73669,"16"
"IRQ",2010,30.63698,"16"
"IRQ",2015,27.35194,"16"
"IRQ",2018,26.73615,"16"
"ISL",1990,54.39467,"16"
"ISL",1995,53.90116,"16"
"ISL",2000,51.2902,"16"
"ISL",2005,49.56032,"16"
"ISL",2010,48.4225,"16"
"ISL",2015,45.8526,"16"
"ISL",2018,45.09489,"16"
"ISR",1990,21.20327,"16"
"ISR",1995,23.2677,"16"
"ISR",2000,22.7181,"16"
"ISR",2005,21.10807,"16"
"ISR",2010,24.12618,"16"
"ISR",2015,23.53616,"16"
"ISR",2018,23.14254,"16"
"ITA",1990,14.87356,"16"
"ITA",1995,14.99172,"16"
"ITA",2000,14.07809,"16"
"ITA",2005,13.83813,"16"
"ITA",2010,13.84149,"16"
"ITA",2015,13.68715,"16"
"ITA",2018,13.7585,"16"
"JAM",1990,21.52499,"16"
"JAM",1995,21.20291,"16"
"JAM",2000,21.76621,"16"
"JAM",2005,23.01844,"16"
"JAM",2010,24.30443,"16"
"JAM",2015,21.80255,"16"
"JAM",2018,21.35663,"16"
"JOR",1990,33.19497,"16"
"JOR",1995,34.71511,"16"
"JOR",2000,37.97718,"16"
"JOR",2005,38.10631,"16"
"JOR",2010,39.46064,"16"
"JOR",2015,35.59261,"16"
"JOR",2018,36.70967,"16"
"JPN",1990,18.09771,"16"
"JPN",1995,17.89686,"16"
"JPN",2000,17.80638,"16"
"JPN",2005,17.19139,"16"
"JPN",2010,18.04985,"16"
"JPN",2015,16.2035,"16"
"JPN",2018,16.04201,"16"
"KAZ",1990,11.81921,"16"
"KAZ",1995,13.07528,"16"
"KAZ",2000,12.64514,"16"
"KAZ",2005,11.40872,"16"
"KAZ",2010,9.42247,"16"
"KAZ",2015,7.14825,"16"
"KAZ",2018,7.3725,"16"
"KEN",1990,14.17097,"16"
"KEN",1995,15.91096,"16"
"KEN",2000,15.4803,"16"
"KEN",2005,16.90047,"16"
"KEN",2010,17.18217,"16"
"KEN",2015,15.70157,"16"
"KEN",2018,15.73182,"16"
"KGZ",1990,12.30274,"16"
"KGZ",1995,16.59071,"16"
"KGZ",2000,12.81783,"16"
"KGZ",2005,12.2651,"16"
"KGZ",2010,12.69763,"16"
"KGZ",2015,11.74796,"16"
"KGZ",2018,11.30129,"16"
"KHM",1990,6.39049,"16"
"KHM",1995,6.66511,"16"
"KHM",2000,6.87499,"16"
"KHM",2005,6.9396,"16"
"KHM",2010,6.86095,"16"
"KHM",2015,6.17848,"16"
"KHM",2018,6.41021,"16"
"KIR",1990,10.41056,"16"
"KIR",1995,10.96808,"16"
"KIR",2000,10.74419,"16"
"KIR",2005,11.06425,"16"
"KIR",2010,11.50197,"16"
"KIR",2015,10.01846,"16"
"KIR",2018,9.81676,"16"
"KOR",1990,10.17602,"16"
"KOR",1995,9.18518,"16"
"KOR",2000,9.00327,"16"
"KOR",2005,8.64574,"16"
"KOR",2010,8.67997,"16"
"KOR",2015,7.97967,"16"
"KOR",2018,7.80538,"16"
"KWT",1990,31.14061,"16"
"KWT",1995,25.54577,"16"
"KWT",2000,25.62763,"16"
"KWT",2005,29.326,"16"
"KWT",2010,28.92118,"16"
"KWT",2015,25.69114,"16"
"KWT",2018,27.30993,"16"
"LAO",1990,2.36026,"16"
"LAO",1995,2.4692,"16"
"LAO",2000,2.45284,"16"
"LAO",2005,2.20191,"16"
"LAO",2010,2.22853,"16"
"LAO",2015,1.71785,"16"
"LAO",2018,1.66572,"16"
"LBN",1990,12.84115,"16"
"LBN",1995,13.67211,"16"
"LBN",2000,15.34918,"16"
"LBN",2005,16.62951,"16"
"LBN",2010,19.45247,"16"
"LBN",2015,16.54969,"16"
"LBN",2018,16.91815,"16"
"LBR",1990,17.44055,"16"
"LBR",1995,15.78983,"16"
"LBR",2000,16.7402,"16"
"LBR",2005,18.11261,"16"
"LBR",2010,19.55188,"16"
"LBR",2015,17.60376,"16"
"LBR",2018,17.9498,"16"
"LBY",1990,25.00165,"16"
"LBY",1995,25.43414,"16"
"LBY",2000,26.53392,"16"
"LBY",2005,26.92592,"16"
"LBY",2010,26.77952,"16"
"LBY",2015,24.02326,"16"
"LBY",2018,24.30237,"16"
"LCA",1990,21.05349,"16"
"LCA",1995,20.88173,"16"
"LCA",2000,22.26892,"16"
"LCA",2005,25.06376,"16"
"LCA",2010,25.78719,"16"
"LCA",2015,25.06039,"16"
"LCA",2018,24.28366,"16"
"LKA",1990,6.82163,"16"
"LKA",1995,6.90429,"16"
"LKA",2000,7.18589,"16"
"LKA",2005,6.71412,"16"
"LKA",2010,5.80972,"16"
"LKA",2015,5.54129,"16"
"LKA",2018,4.64774,"16"
"LSO",1990,13.81647,"16"
"LSO",1995,16.48091,"16"
"LSO",2000,18.88746,"16"
"LSO",2005,20.68738,"16"
"LSO",2010,17.43718,"16"
"LSO",2015,14.75303,"16"
"LSO",2018,13.91574,"16"
"LTU",1990,44.02367,"16"
"LTU",1995,43.58629,"16"
"LTU",2000,36.41156,"16"
"LTU",2005,35.42117,"16"
"LTU",2010,40.16946,"16"
"LTU",2015,36.43595,"16"
"LTU",2018,32.81596,"16"
"LUX",1990,47.8168,"16"
"LUX",1995,49.12486,"16"
"LUX",2000,40.60678,"16"
"LUX",2005,42.41386,"16"
"LUX",2010,43.35933,"16"
"LUX",2015,40.8474,"16"
"LUX",2018,39.77114,"16"
"LVA",1990,25.92626,"16"
"LVA",1995,24.06061,"16"
"LVA",2000,22.06946,"16"
"LVA",2005,22.25091,"16"
"LVA",2010,23.10369,"16"
"LVA",2015,21.17291,"16"
"LVA",2018,20.12489,"16"
"MAR",1990,25.24599,"16"
"MAR",1995,26.36399,"16"
"MAR",2000,25.10213,"16"
"MAR",2005,25.62145,"16"
"MAR",2010,24.9712,"16"
"MAR",2015,23.44006,"16"
"MAR",2018,22.80703,"16"
"MDA",1990,36.22086,"16"
"MDA",1995,36.76092,"16"
"MDA",2000,38.33768,"16"
"MDA",2005,40.98937,"16"
"MDA",2010,40.61901,"16"
"MDA",2015,33.65043,"16"
"MDA",2018,30.92471,"16"
"MDG",1990,5.81789,"16"
"MDG",1995,6.3994,"16"
"MDG",2000,6.72892,"16"
"MDG",2005,7.32002,"16"
"MDG",2010,7.92124,"16"
"MDG",2015,6.99498,"16"
"MDG",2018,7.3545,"16"
"MDV",1990,6.34294,"16"
"MDV",1995,4.68503,"16"
"MDV",2000,4.63463,"16"
"MDV",2005,4.27798,"16"
"MDV",2010,4.41977,"16"
"MDV",2015,3.32588,"16"
"MDV",2018,3.07799,"16"
"MEX",1990,9.55315,"16"
"MEX",1995,9.67605,"16"
"MEX",2000,9.73376,"16"
"MEX",2005,10.08199,"16"
"MEX",2010,10.55232,"16"
"MEX",2015,9.33881,"16"
"MEX",2018,9.19353,"16"
"MHL",1990,10.91992,"16"
"MHL",1995,11.47812,"16"
"MHL",2000,10.97804,"16"
"MHL",2005,11.02872,"16"
"MHL",2010,11.40971,"16"
"MHL",2015,10.10217,"16"
"MHL",2018,10.02711,"16"
"MKD",1990,33.71082,"16"
"MKD",1995,33.97643,"16"
"MKD",2000,31.17882,"16"
"MKD",2005,31.72441,"16"
"MKD",2010,32.30518,"16"
"MKD",2015,28.26034,"16"
"MKD",2018,27.15133,"16"
"MLI",1990,17.31261,"16"
"MLI",1995,17.25796,"16"
"MLI",2000,17.91252,"16"
"MLI",2005,19.05964,"16"
"MLI",2010,19.64483,"16"
"MLI",2015,18.92028,"16"
"MLI",2018,17.31315,"16"
"MLT",1990,89.26733,"16"
"MLT",1995,83.3608,"16"
"MLT",2000,84.46197,"16"
"MLT",2005,78.79597,"16"
"MLT",2010,86.81369,"16"
"MLT",2015,83.48483,"16"
"MLT",2018,81.07651,"16"
"MMR",1990,11.50224,"16"
"MMR",1995,11.37096,"16"
"MMR",2000,10.98004,"16"
"MMR",2005,10.67211,"16"
"MMR",2010,10.71942,"16"
"MMR",2015,9.04821,"16"
"MMR",2018,8.81614,"16"
"MNE",1990,27.39695,"16"
"MNE",1995,27.08954,"16"
"MNE",2000,26.37941,"16"
"MNE",2005,26.23167,"16"
"MNE",2010,22.33028,"16"
"MNE",2015,20.81442,"16"
"MNE",2018,20.05642,"16"
"MNG",1990,74.81762,"16"
"MNG",1995,77.9951,"16"
"MNG",2000,62.74749,"16"
"MNG",2005,60.67448,"16"
"MNG",2010,49.80928,"16"
"MNG",2015,46.24352,"16"
"MNG",2018,45.00706,"16"
"MOZ",1990,9.006,"16"
"MOZ",1995,9.87925,"16"
"MOZ",2000,10.89426,"16"
"MOZ",2005,10.59277,"16"
"MOZ",2010,10.66978,"16"
"MOZ",2015,9.39355,"16"
"MOZ",2018,9.84266,"16"
"MRT",1990,24.88882,"16"
"MRT",1995,22.33796,"16"
"MRT",2000,23.69782,"16"
"MRT",2005,25.45122,"16"
"MRT",2010,26.67216,"16"
"MRT",2015,21.75105,"16"
"MRT",2018,21.63741,"16"
"MUS",1990,28.7851,"16"
"MUS",1995,25.95109,"16"
"MUS",2000,23.24335,"16"
"MUS",2005,25.05075,"16"
"MUS",2010,26.57585,"16"
"MUS",2015,19.43018,"16"
"MUS",2018,19.32419,"16"
"MWI",1990,9.70166,"16"
"MWI",1995,9.8185,"16"
"MWI",2000,9.54516,"16"
"MWI",2005,10.11959,"16"
"MWI",2010,10.7067,"16"
"MWI",2015,9.54132,"16"
"MWI",2018,9.41492,"16"
"MYS",1990,22.31888,"16"
"MYS",1995,24.34866,"16"
"MYS",2000,25.45507,"16"
"MYS",2005,26.36341,"16"
"MYS",2010,28.40035,"16"
"MYS",2015,22.41357,"16"
"MYS",2018,22.58936,"16"
"NAM",1990,18.68595,"16"
"NAM",1995,19.06394,"16"
"NAM",2000,17.68754,"16"
"NAM",2005,18.86486,"16"
"NAM",2010,21.12794,"16"
"NAM",2015,16.55309,"16"
"NAM",2018,17.08217,"16"
"NER",1990,17.65864,"16"
"NER",1995,18.41723,"16"
"NER",2000,17.8226,"16"
"NER",2005,13.76749,"16"
"NER",2010,12.94017,"16"
"NER",2015,11.8938,"16"
"NER",2018,11.89937,"16"
"NGA",1990,5.83055,"16"
"NGA",1995,6.08078,"16"
"NGA",2000,6.36481,"16"
"NGA",2005,6.7901,"16"
"NGA",2010,7.55712,"16"
"NGA",2015,6.79332,"16"
"NGA",2018,6.89181,"16"
"NIC",1990,30.18941,"16"
"NIC",1995,32.65745,"16"
"NIC",2000,34.7127,"16"
"NIC",2005,34.84937,"16"
"NIC",2010,33.38504,"16"
"NIC",2015,29.42867,"16"
"NIC",2018,28.92375,"16"
"NLD",1990,56.06542,"16"
"NLD",1995,55.12194,"16"
"NLD",2000,57.77291,"16"
"NLD",2005,57.19139,"16"
"NLD",2010,58.66884,"16"
"NLD",2015,51.49342,"16"
"NLD",2018,52.78433,"16"
"NOR",1990,20.97125,"16"
"NOR",1995,21.1408,"16"
"NOR",2000,20.68967,"16"
"NOR",2005,20.01006,"16"
"NOR",2010,20.16426,"16"
"NOR",2015,19.15981,"16"
"NOR",2018,19.18451,"16"
"NPL",1990,1.81517,"16"
"NPL",1995,1.58226,"16"
"NPL",2000,1.8491,"16"
"NPL",2005,1.93216,"16"
"NPL",2010,2.00156,"16"
"NPL",2015,1.41428,"16"
"NPL",2018,1.49247,"16"
"NZL",1990,48.71714,"16"
"NZL",1995,46.74676,"16"
"NZL",2000,45.22411,"16"
"NZL",2005,45.75372,"16"
"NZL",2010,46.36392,"16"
"NZL",2015,47.75468,"16"
"NZL",2018,46.98201,"16"
"OMN",1990,22.11754,"16"
"OMN",1995,22.55067,"16"
"OMN",2000,22.41076,"16"
"OMN",2005,21.61737,"16"
"OMN",2010,20.06049,"16"
"OMN",2015,19.44574,"16"
"OMN",2018,19.39407,"16"
"PAK",1990,2.22902,"16"
"PAK",1995,2.3121,"16"
"PAK",2000,2.58927,"16"
"PAK",2005,2.89033,"16"
"PAK",2010,2.97562,"16"
"PAK",2015,2.31946,"16"
"PAK",2018,2.25898,"16"
"PAN",1990,29.09699,"16"
"PAN",1995,31.91805,"16"
"PAN",2000,31.70407,"16"
"PAN",2005,33.11728,"16"
"PAN",2010,32.79316,"16"
"PAN",2015,30.78252,"16"
"PAN",2018,29.96149,"16"
"PER",1990,20.56334,"16"
"PER",1995,19.84512,"16"
"PER",2000,20.1175,"16"
"PER",2005,20.53407,"16"
"PER",2010,19.35914,"16"
"PER",2015,16.99495,"16"
"PER",2018,17.17704,"16"
"PHL",1990,19.12037,"16"
"PHL",1995,20.04816,"16"
"PHL",2000,20.79392,"16"
"PHL",2005,20.55804,"16"
"PHL",2010,19.57596,"16"
"PHL",2015,17.75636,"16"
"PHL",2018,18.4607,"16"
"PNG",1990,8.34247,"16"
"PNG",1995,8.50739,"16"
"PNG",2000,8.12757,"16"
"PNG",2005,8.34274,"16"
"PNG",2010,8.30831,"16"
"PNG",2015,7.52946,"16"
"PNG",2018,35.69355,"16"
"POL",1990,55.75223,"16"
"POL",1995,52.70406,"16"
"POL",2000,51.71646,"16"
"POL",2005,50.73673,"16"
"POL",2010,49.46237,"16"
"POL",2015,40.50439,"16"
"POL",2018,38.04732,"16"
"PRT",1990,7.5099,"16"
"PRT",1995,7.15398,"16"
"PRT",2000,7.132,"16"
"PRT",2005,7.04978,"16"
"PRT",2010,7.11731,"16"
"PRT",2015,6.86816,"16"
"PRT",2018,6.38461,"16"
"PRY",1990,24.58346,"16"
"PRY",1995,26.80582,"16"
"PRY",2000,27.38242,"16"
"PRY",2005,29.98496,"16"
"PRY",2010,30.96824,"16"
"PRY",2015,29.0744,"16"
"PRY",2018,29.42529,"16"
"PSE",1990,23.53201,"16"
"PSE",1995,23.72942,"16"
"PSE",2000,24.4685,"16"
"PSE",2005,25.47562,"16"
"PSE",2010,25.83189,"16"
"PSE",2015,23.54399,"16"
"PSE",2018,23.73595,"16"
"QAT",1990,24.97995,"16"
"QAT",1995,25.37612,"16"
"QAT",2000,25.755,"16"
"QAT",2005,26.32951,"16"
"QAT",2010,27.2769,"16"
"QAT",2015,24.75811,"16"
"QAT",2018,24.98643,"16"
"ROU",1990,11.28279,"16"
"ROU",1995,12.033,"16"
"ROU",2000,11.81679,"16"
"ROU",2005,10.66563,"16"
"ROU",2010,10.71509,"16"
"ROU",2015,9.5625,"16"
"ROU",2018,9.08282,"16"
"RUS",1990,39.43855,"16"
"RUS",1995,41.94515,"16"
"RUS",2000,42.50225,"16"
"RUS",2005,37.1398,"16"
"RUS",2010,35.39444,"16"
"RUS",2015,32.5815,"16"
"RUS",2018,31.3024,"16"
"RWA",1990,10.88923,"16"
"RWA",1995,12.62985,"16"
"RWA",2000,14.74487,"16"
"RWA",2005,15.81064,"16"
"RWA",2010,16.99603,"16"
"RWA",2015,12.96911,"16"
"RWA",2018,13.32248,"16"
"SAU",1990,24.17261,"16"
"SAU",1995,24.73139,"16"
"SAU",2000,25.85785,"16"
"SAU",2005,25.87787,"16"
"SAU",2010,28.01862,"16"
"SAU",2015,23.45731,"16"
"SAU",2018,22.15369,"16"
"SDN",1990,29.32159,"16"
"SDN",1995,31.38184,"16"
"SDN",2000,33.04229,"16"
"SDN",2005,33.73557,"16"
"SDN",2010,34.42093,"16"
"SDN",2015,29.75401,"16"
"SDN",2018,30.92006,"16"
"SEN",1990,13.90293,"16"
"SEN",1995,13.83136,"16"
"SEN",2000,13.83068,"16"
"SEN",2005,13.4112,"16"
"SEN",2010,14.92006,"16"
"SEN",2015,13.23433,"16"
"SEN",2018,12.88665,"16"
"SGP",1990,11.1845,"16"
"SGP",1995,11.33097,"16"
"SGP",2000,12.25947,"16"
"SGP",2005,11.06102,"16"
"SGP",2010,12.0218,"16"
"SGP",2015,9.66916,"16"
"SGP",2018,9.38934,"16"
"SLB",1990,10.97602,"16"
"SLB",1995,11.88231,"16"
"SLB",2000,11.84957,"16"
"SLB",2005,11.37678,"16"
"SLB",2010,11.47447,"16"
"SLB",2015,10.55044,"16"
"SLB",2018,10.69676,"16"
"SLE",1990,4.82925,"16"
"SLE",1995,5.03528,"16"
"SLE",2000,5.14178,"16"
"SLE",2005,5.4017,"16"
"SLE",2010,6.06311,"16"
"SLE",2015,5.14553,"16"
"SLE",2018,5.19371,"16"
"SLV",1990,26.09412,"16"
"SLV",1995,27.69822,"16"
